emp_no,title,birth_date,first_name,last_name,to_date
245697,Engineer,1952-09-09,Kiam,Zedlitz,9999-01-01
245709,Senior Staff,1955-10-03,Neelam,Furedi,9999-01-01
245717,Senior Engineer,1952-06-16,Chinya,Nergos,9999-01-01
245719,Senior Staff,1954-06-16,Ayonca,Lowrie,9999-01-01
245730,Senior Staff,1952-10-19,Tua,Terlouw,9999-01-01
245731,Staff,1955-07-20,Xuejia,Pews,9999-01-01
245740,Senior Staff,1955-11-15,Arun,Pelz,9999-01-01
245742,Senior Staff,1953-07-18,Ohad,Lampe,9999-01-01
245747,Senior Engineer,1954-01-27,Ramachenga,Ellozy,9999-01-01
245749,Staff,1952-04-15,Elliott,Kragelund,9999-01-01
245754,Senior Engineer,1954-12-29,Jackson,Soicher,9999-01-01
245755,Technique Leader,1952-04-19,Toney,Heusch,9999-01-01
245756,Senior Staff,1954-03-01,Munenori,Nitto,9999-01-01
245766,Technique Leader,1953-04-24,Yonghoan,Gustavson,9999-01-01
245768,Senior Engineer,1954-07-13,Kazuhiro,Sullins,9999-01-01
245769,Senior Engineer,1953-03-25,Dzung,Takanami,9999-01-01
245771,Senior Engineer,1954-09-12,Fox,Murtafg,9999-01-01
245777,Senior Staff,1953-09-30,Randi,Bultermann,9999-01-01
245790,Senior Staff,1955-09-19,Yongmao,Alblas,9999-01-01
245792,Senior Engineer,1952-08-08,Kazuhira,Morrow,9999-01-01
245797,Senior Staff,1953-06-08,Idoia,Olivero,9999-01-01
245799,Senior Engineer,1952-04-23,Geraldo,Bouloucos,9999-01-01
245803,Senior Staff,1955-04-24,Aemilian,Zhang,9999-01-01
245815,Engineer,1952-02-08,Sahrah,Swick,9999-01-01
245823,Staff,1952-02-16,Miyeon,Perly,9999-01-01
245829,Senior Engineer,1953-02-21,Valter,McConalogue,9999-01-01
245832,Staff,1953-04-24,Pascal,Lueh,9999-01-01
245833,Senior Engineer,1953-12-03,Francesca,Fontan,9999-01-01
245835,Senior Staff,1953-04-23,Peternela,Back,9999-01-01
245837,Senior Engineer,1955-02-18,Poorav,Kermarrec,9999-01-01
245840,Senior Staff,1953-05-02,Shan,Beznosov,9999-01-01
245844,Senior Engineer,1953-03-08,Shahaf,Genther,9999-01-01
245849,Staff,1955-06-22,Chikako,Schonegge,9999-01-01
245850,Senior Staff,1952-09-24,Nectarios,Farrag,9999-01-01
245856,Senior Staff,1955-02-14,Filipe,Laventhal,9999-01-01
245857,Engineer,1954-07-11,Gay,Preusig,9999-01-01
245880,Senior Engineer,1953-12-13,Valdiodio,Giveon,9999-01-01
245886,Assistant Engineer,1955-07-27,Frederique,Herath,9999-01-01
245889,Senior Engineer,1953-12-23,Mohamadou,Cappelli,9999-01-01
245902,Senior Staff,1953-06-06,Mizuhito,Rajaraman,9999-01-01
245903,Staff,1954-07-06,Shigeaki,Schaaf,9999-01-01
245910,Senior Engineer,1954-07-17,Gay,Rodiger,9999-01-01
245912,Staff,1953-05-29,Kazuyasu,Hooghiemstra,9999-01-01
245914,Technique Leader,1954-02-12,Shim,Swick,9999-01-01
245920,Senior Staff,1955-12-26,Baoqiu,Nishimukai,9999-01-01
245921,Staff,1954-04-15,Mokhtar,Conti,9999-01-01
245922,Engineer,1952-06-15,Sachem,Rothe,9999-01-01
245926,Senior Staff,1954-08-03,Chaosheng,Whittlesey,9999-01-01
245927,Senior Engineer,1954-08-02,Udo,Orlowski,9999-01-01
245930,Senior Staff,1954-11-25,Sachio,Sanella,9999-01-01
245931,Senior Engineer,1953-02-13,Peternela,Saoudi,9999-01-01
245945,Senior Engineer,1955-03-12,Chinho,Trumbly,9999-01-01
245948,Engineer,1954-05-03,Danae,Thiran,9999-01-01
245953,Technique Leader,1955-04-20,Xiaoqiang,Azuma,9999-01-01
245961,Senior Engineer,1955-05-09,Ayakannu,Kossowski,9999-01-01
245969,Senior Staff,1955-11-21,Akhilish,Kushner,9999-01-01
245978,Senior Staff,1955-07-22,Mabo,Khalid,9999-01-01
245979,Senior Staff,1954-01-24,Nigel,Glowinski,9999-01-01
245985,Senior Engineer,1952-09-05,Martien,Bharadwaj,9999-01-01
245986,Senior Engineer,1953-07-22,Reinhard,Gargeya,9999-01-01
245997,Senior Staff,1955-01-02,Zhongwei,Rusterholz,9999-01-01
245998,Senior Staff,1952-08-24,Suvo,Deville,9999-01-01
246003,Senior Staff,1952-10-31,Bluma,Hopewell,9999-01-01
246005,Senior Staff,1953-06-11,Marke,Hanratty,9999-01-01
246009,Senior Engineer,1955-03-03,Filipp,Thorelli,9999-01-01
246012,Senior Staff,1953-01-14,Moie,Rusmann,9999-01-01
246016,Senior Staff,1952-12-05,Tsuneo,Rajcani,9999-01-01
246026,Assistant Engineer,1955-08-19,Toong,Rosay,9999-01-01
246032,Engineer,1955-07-15,Tuval,Vasanthakumar,9999-01-01
246033,Technique Leader,1954-09-19,Xiping,Furedi,9999-01-01
246038,Senior Engineer,1954-06-02,Herbert,Pettit,9999-01-01
246039,Senior Staff,1952-07-31,Weicheng,Osgood,9999-01-01
246041,Senior Staff,1952-03-27,Maria,Bahl,9999-01-01
246050,Engineer,1953-04-03,Douadi,Valiente,9999-01-01
246055,Senior Engineer,1954-07-18,Arun,Alameldin,9999-01-01
246061,Senior Engineer,1954-10-07,Jaana,Ramsey,9999-01-01
246062,Senior Engineer,1955-09-30,Divier,Codenie,9999-01-01
246063,Senior Staff,1954-11-12,Nathan,Percebois,9999-01-01
246065,Senior Staff,1952-12-27,Macha,Lindenbaum,9999-01-01
246070,Engineer,1952-07-15,Hinrich,Fritzsche,9999-01-01
246071,Senior Engineer,1954-01-16,Ortrud,Ramras,9999-01-01
246073,Senior Engineer,1952-11-10,Karoline,Pietrzykowski,9999-01-01
246077,Senior Staff,1953-12-30,Berni,Fordan,9999-01-01
246081,Senior Engineer,1952-02-04,Shaowen,Gill,9999-01-01
246089,Technique Leader,1952-12-07,Hironobu,Otillio,9999-01-01
246093,Senior Engineer,1952-08-26,Munehiko,Conti,9999-01-01
246100,Senior Engineer,1952-08-30,Barry,Weedman,9999-01-01
246101,Senior Staff,1955-04-05,Karoline,Sherertz,9999-01-01
246103,Senior Engineer,1955-02-16,Muneo,Chinal,9999-01-01
246106,Senior Engineer,1952-11-22,Gaurav,Baig,9999-01-01
246108,Senior Engineer,1953-01-15,Hatim,Gihr,9999-01-01
246114,Senior Staff,1952-07-23,Oscar,Kabayashi,9999-01-01
246121,Technique Leader,1952-05-22,Danco,Sidou,9999-01-01
246133,Engineer,1955-11-07,Eirik,Demeyer,9999-01-01
246134,Senior Engineer,1952-05-16,Nobuyoshi,Belinskaya,9999-01-01
246138,Technique Leader,1952-05-14,Yunming,Munawer,9999-01-01
246140,Senior Staff,1954-06-18,Duangkaew,Zschoche,9999-01-01
246142,Senior Staff,1953-07-11,Khedija,Pelz,9999-01-01
246143,Senior Engineer,1955-04-25,Candido,Cusworth,9999-01-01
246147,Engineer,1953-08-28,Stella,Iivonen,9999-01-01
246149,Senior Engineer,1955-10-31,Guangming,Fargier,9999-01-01
246155,Senior Staff,1955-03-12,Phillip,Peak,9999-01-01
246156,Senior Staff,1955-10-14,Alair,Rabehasaina,9999-01-01
246157,Senior Engineer,1952-04-25,Saddek,Ohori,9999-01-01
246160,Senior Engineer,1953-11-08,Bilhanan,McFarlin,9999-01-01
246165,Senior Staff,1952-10-23,Hironobu,Spinelli,9999-01-01
246170,Senior Staff,1953-09-28,Shugo,Zirintsis,9999-01-01
246174,Senior Engineer,1955-11-23,Vidar,Meszaros,9999-01-01
246175,Senior Staff,1952-05-23,Tze,Smeets,9999-01-01
246180,Staff,1954-08-11,Aran,Mapelli,9999-01-01
246182,Staff,1953-11-12,Jahangir,Heydon,9999-01-01
246183,Staff,1952-11-08,Larisa,Sury,9999-01-01
246186,Senior Staff,1953-12-18,Martina,Iwayama,9999-01-01
246187,Senior Staff,1954-09-23,Martins,Bahk,9999-01-01
246189,Engineer,1952-08-17,Ghassan,Plump,9999-01-01
246191,Senior Engineer,1953-10-31,Lenore,Merkl,9999-01-01
246198,Senior Staff,1952-12-22,Aruna,Spataro,9999-01-01
246202,Senior Staff,1955-10-11,Khatoun,Bharadwaj,9999-01-01
246206,Senior Engineer,1954-11-02,Leandro,Merro,9999-01-01
246207,Senior Engineer,1955-08-03,Sumali,Piazza,9999-01-01
246215,Senior Staff,1952-07-04,Seshu,Anger,9999-01-01
246224,Senior Engineer,1955-06-15,Kenton,Griswold,9999-01-01
246225,Assistant Engineer,1952-08-25,Reuven,Birjandi,9999-01-01
246235,Senior Staff,1953-09-10,Reuven,Lindqvist,9999-01-01
246236,Senior Staff,1952-05-30,Muzhong,Sudkamp,9999-01-01
246240,Senior Engineer,1954-10-23,Gian,Polajnar,9999-01-01
246243,Engineer,1952-07-16,Yinlin,Berendt,9999-01-01
246245,Engineer,1955-01-16,Qingxiang,Schusler,9999-01-01
246249,Senior Engineer,1955-06-07,Jamaludin,Remmele,9999-01-01
246250,Senior Staff,1952-07-24,Frederique,Gadepally,9999-01-01
246251,Senior Engineer,1953-10-13,Richard,Velasco,9999-01-01
246253,Senior Staff,1953-09-07,Neven,Jansen,9999-01-01
246269,Senior Engineer,1952-10-19,Shin,Goodrum,9999-01-01
246273,Senior Engineer,1952-11-22,Uwe,Poulakidas,9999-01-01
246274,Senior Staff,1952-06-17,Gill,Katiyar,9999-01-01
246280,Senior Staff,1954-12-01,Eirik,Magliocco,9999-01-01
246285,Senior Staff,1955-01-31,Honesty,Conti,9999-01-01
246289,Senior Engineer,1954-12-01,Owen,Polupanov,9999-01-01
246295,Senior Engineer,1952-02-06,Kwangyoen,Asmuth,9999-01-01
246298,Technique Leader,1953-01-26,Mariusz,Zielinski,9999-01-01
246302,Senior Staff,1955-10-15,Mohua,Barinka,9999-01-01
246305,Engineer,1953-10-28,Kazuhisa,Vigier,9999-01-01
246315,Senior Engineer,1954-12-30,Limsoon,Papsdorf,9999-01-01
246320,Engineer,1955-01-17,Michaela,Bage,9999-01-01
246322,Engineer,1953-08-19,Kazuhito,Staudhammer,9999-01-01
246327,Senior Staff,1955-10-17,Shahar,Rattan,9999-01-01
246328,Senior Staff,1955-11-18,Shen,Nitto,9999-01-01
246329,Senior Staff,1954-07-25,Denny,Farrag,9999-01-01
246332,Senior Engineer,1953-04-20,Geoff,Uhrik,9999-01-01
246333,Senior Staff,1953-01-11,Behnaam,Lemarechal,9999-01-01
246341,Staff,1954-11-10,Hideo,Vasanthakumar,9999-01-01
246349,Staff,1952-02-11,Arto,Suppi,9999-01-01
246350,Senior Staff,1952-11-29,Danai,Dymetman,9999-01-01
246352,Senior Staff,1954-08-14,Gennady,Pavlopoulou,9999-01-01
246356,Senior Engineer,1955-04-01,Koldo,Pagter,9999-01-01
246375,Senior Staff,1954-07-18,Masato,Setiz,9999-01-01
246377,Senior Engineer,1955-05-31,Elvia,Guenter,9999-01-01
246381,Senior Staff,1953-01-12,Feiyu,Peha,9999-01-01
246383,Senior Staff,1953-08-03,Mart,Radivojevic,9999-01-01
246392,Senior Staff,1955-07-14,Toshimo,Tyugu,9999-01-01
246395,Senior Engineer,1952-09-22,Vasilii,Schwabacher,9999-01-01
246407,Senior Staff,1955-01-04,Goetz,Slaats,9999-01-01
246416,Staff,1953-06-08,Vugranam,Waterhouse,9999-01-01
246421,Engineer,1955-12-24,Herbert,Schiettecatte,9999-01-01
246423,Senior Engineer,1954-11-03,Abdulah,Basagni,9999-01-01
246424,Staff,1955-02-18,Zhaofang,Gimbel,9999-01-01
246425,Senior Staff,1954-05-25,Zvonko,Marzano,9999-01-01
246426,Senior Engineer,1952-02-18,Khalid,Einsfeld,9999-01-01
246428,Senior Staff,1953-07-01,Kwangjo,Velasco,9999-01-01
246429,Senior Engineer,1954-11-08,Leen,Beidas,9999-01-01
246435,Senior Engineer,1952-05-23,Becky,Merkl,9999-01-01
246437,Senior Engineer,1953-06-04,Michaela,Badache,9999-01-01
246438,Senior Staff,1952-06-29,Seshu,Manderick,9999-01-01
246442,Engineer,1952-12-31,Saddek,Guenter,9999-01-01
246446,Engineer,1954-03-23,Arlette,Molenkamp,9999-01-01
246453,Senior Engineer,1953-12-07,Kazuhisa,Shobatake,9999-01-01
246467,Senior Engineer,1952-07-25,Adel,Nations,9999-01-01
246482,Senior Staff,1954-11-01,Tsutomu,Journel,9999-01-01
246483,Senior Staff,1952-09-16,Mitsuyuki,Deville,9999-01-01
246490,Senior Engineer,1954-06-25,Ohad,Farris,9999-01-01
246492,Engineer,1955-04-05,Eckart,Schnabel,9999-01-01
246498,Technique Leader,1954-02-17,Matt,Herber,9999-01-01
246501,Senior Engineer,1953-07-07,Kitty,Brodal,9999-01-01
246505,Senior Staff,1955-01-07,Hugo,Byoun,9999-01-01
246506,Technique Leader,1954-01-26,Yuguang,Compeau,9999-01-01
246510,Engineer,1955-04-06,Chinho,Zedlitz,9999-01-01
246511,Senior Engineer,1955-06-30,Kokou,Pelz,9999-01-01
246513,Senior Engineer,1955-08-10,Magy,Parhami,9999-01-01
246520,Senior Engineer,1953-01-02,Adam,Wallrath,9999-01-01
246522,Senior Engineer,1952-02-04,Toshimi,Ramras,9999-01-01
246531,Senior Engineer,1955-08-12,Arfst,Kumaresan,9999-01-01
246532,Senior Engineer,1954-09-24,Sverrir,Legleitner,9999-01-01
246542,Senior Engineer,1953-02-10,Akeel,Garrabrants,9999-01-01
246544,Senior Staff,1953-05-05,Berto,Undy,9999-01-01
246545,Senior Staff,1954-07-16,Honesty,Benantar,9999-01-01
246549,Senior Staff,1954-04-08,Kwok,Picel,9999-01-01
246552,Senior Engineer,1952-12-12,Emran,Reutenauer,9999-01-01
246556,Senior Staff,1952-11-09,Hairong,Axelband,9999-01-01
246559,Senior Staff,1955-06-15,Gian,Rissanen,9999-01-01
246560,Senior Staff,1952-08-02,Shaibal,Morrin,9999-01-01
246563,Staff,1953-11-21,Randi,Nitto,9999-01-01
246566,Senior Engineer,1954-10-23,Heekeun,Eickenmeyer,9999-01-01
246568,Technique Leader,1953-06-13,Tianruo,Dymetman,9999-01-01
246571,Senior Staff,1954-05-26,Kristof,Leuchs,9999-01-01
246574,Engineer,1952-06-27,Percy,Foong,9999-01-01
246588,Staff,1953-03-05,Dietrich,Worfolk,9999-01-01
246590,Senior Engineer,1955-08-21,Vesna,Panwar,9999-01-01
246600,Senior Staff,1955-11-11,Visit,Chachaty,9999-01-01
246607,Engineer,1954-04-22,Lidong,Winter,9999-01-01
246609,Senior Engineer,1955-05-04,Tianruo,Marrevee,9999-01-01
246614,Technique Leader,1952-09-06,Paraskevi,Savasere,9999-01-01
246619,Senior Staff,1952-03-28,Radoslaw,Hutton,9999-01-01
246622,Senior Staff,1954-12-19,Shigeu,Valette,9999-01-01
246625,Engineer,1953-01-03,Mizuhito,Dolinsky,9999-01-01
246628,Senior Engineer,1954-09-06,Aloys,Birta,9999-01-01
246630,Engineer,1954-10-07,Adib,Markovitch,9999-01-01
246631,Technique Leader,1955-04-25,Sanjit,Eugenio,9999-01-01
246639,Senior Engineer,1955-02-24,Sergi,Schiettecatte,9999-01-01
246640,Senior Engineer,1954-09-01,Tesuro,Mawatari,9999-01-01
246647,Senior Engineer,1952-03-28,Poorav,Cochrane,9999-01-01
246651,Senior Engineer,1954-01-05,Mohammed,Heemskerk,9999-01-01
246653,Senior Engineer,1952-04-09,Anyuan,Staudhammer,9999-01-01
246657,Senior Staff,1953-11-18,Fai,Benner,9999-01-01
246658,Senior Engineer,1955-06-28,Hatim,Nitsche,9999-01-01
246665,Staff,1953-07-17,Satosi,Lunn,9999-01-01
246676,Technique Leader,1952-08-02,Marie,Kragelund,9999-01-01
246677,Staff,1952-10-02,Marlo,Stellhorn,9999-01-01
246690,Senior Staff,1954-06-24,Gregory,Ratzlaff,9999-01-01
246692,Senior Staff,1953-05-15,Lansing,Conti,9999-01-01
246700,Senior Engineer,1954-02-13,Bodh,Cools,9999-01-01
246702,Senior Staff,1954-12-08,Shounak,Munke,9999-01-01
246709,Senior Engineer,1952-08-02,Pohua,Sundgren,9999-01-01
246712,Engineer,1954-07-24,Shounak,Sadowski,9999-01-01
246717,Senior Staff,1954-06-20,Sham,Benzmuller,9999-01-01
246720,Senior Engineer,1953-04-12,Sreekrishna,Quaggetto,9999-01-01
246721,Senior Engineer,1953-05-29,Nevin,Comyn,9999-01-01
246722,Staff,1954-08-07,Jouni,Heemskerk,9999-01-01
246724,Staff,1955-09-03,Subhada,Potthoff,9999-01-01
246734,Engineer,1952-05-04,Djelloul,Jakobus,9999-01-01
246739,Senior Staff,1953-02-17,Takahito,Llado,9999-01-01
246740,Staff,1955-06-18,Kersti,Einsfeld,9999-01-01
246743,Senior Staff,1953-06-27,Zhonghua,Bridgland,9999-01-01
246750,Senior Staff,1953-05-06,Martijn,Kroll,9999-01-01
246755,Engineer,1955-02-13,Van,Boudaillier,9999-01-01
246756,Senior Staff,1955-01-03,Suvo,Schwartzburd,9999-01-01
246765,Senior Engineer,1954-03-31,Oguz,Osgood,9999-01-01
246767,Senior Engineer,1955-08-06,Eishiro,Fadgyas,9999-01-01
246768,Engineer,1953-06-12,Mayumi,Knightly,9999-01-01
246769,Senior Staff,1955-02-18,Shunichi,Baar,9999-01-01
246774,Senior Engineer,1955-09-04,Danel,Schaaf,9999-01-01
246775,Senior Staff,1955-07-04,Jixiang,Kamber,9999-01-01
246782,Technique Leader,1954-02-13,Torsten,Hettesheimer,9999-01-01
246783,Senior Staff,1955-05-29,Sariel,Garigliano,9999-01-01
246784,Senior Engineer,1954-04-16,Arup,Szmurlo,9999-01-01
246790,Staff,1954-01-16,Yucel,Bernini,9999-01-01
246794,Technique Leader,1954-12-31,Marlo,Rebaine,9999-01-01
246801,Staff,1952-05-08,Chinho,Picel,9999-01-01
246806,Senior Staff,1954-05-09,Gen,Cronin,9999-01-01
246808,Senior Staff,1953-01-14,Dmitri,Boissier,9999-01-01
246809,Senior Engineer,1954-03-25,Odinaldo,Bennet,9999-01-01
246812,Senior Engineer,1952-04-28,Goa,Jonsson,9999-01-01
246813,Engineer,1952-10-20,Yagil,Perelgut,9999-01-01
246817,Senior Engineer,1952-02-19,Taegyun,Czaja,9999-01-01
246822,Staff,1954-04-29,Berry,Heyers,9999-01-01
246834,Senior Staff,1955-07-05,Gladys,Dusink,9999-01-01
246839,Senior Engineer,1955-05-05,Zhanqiu,Yoshimura,9999-01-01
246840,Senior Engineer,1952-08-13,Stamatina,Pero,9999-01-01
246846,Engineer,1953-10-05,Isaac,Panangaden,9999-01-01
246848,Senior Staff,1955-04-17,Paraskevi,Orlowski,9999-01-01
246849,Senior Engineer,1954-06-07,Yuping,Sanella,9999-01-01
246851,Engineer,1954-05-25,Isamu,Farris,9999-01-01
246854,Engineer,1953-05-27,Roddy,Gips,9999-01-01
246856,Engineer,1954-01-21,Zhensheng,Baar,9999-01-01
246858,Senior Engineer,1954-03-14,Dannz,Swist,9999-01-01
246866,Senior Engineer,1953-06-30,Huican,Carrera,9999-01-01
246873,Technique Leader,1953-09-01,Shaz,Vilarrasa,9999-01-01
246874,Senior Staff,1954-02-05,Boriana,McFarlin,9999-01-01
246876,Engineer,1954-01-07,Shen,Dredge,9999-01-01
246881,Senior Engineer,1953-10-24,Atreyi,Karcich,9999-01-01
246883,Senior Staff,1955-07-27,Tooru,Gulla,9999-01-01
246893,Staff,1955-10-03,Gadiel,Ramamoorthy,9999-01-01
246901,Senior Engineer,1955-09-11,Khue,Heinisuo,9999-01-01
246904,Senior Staff,1953-05-10,Carrsten,Armand,9999-01-01
246915,Senior Engineer,1953-04-27,Masamitsu,Pollock,9999-01-01
246916,Engineer,1954-11-22,Flemming,Varley,9999-01-01
246919,Senior Staff,1953-06-02,Menkae,Perin,9999-01-01
246930,Senior Engineer,1952-06-27,Kitty,Anguita,9999-01-01
246933,Technique Leader,1952-11-26,Abdulla,Zongker,9999-01-01
246943,Engineer,1954-03-20,Lene,Fetvedt,9999-01-01
246947,Engineer,1952-02-24,Arvind,Montemayor,9999-01-01
246948,Senior Staff,1955-08-11,Leaf,Przulj,9999-01-01
246949,Engineer,1953-01-31,Shounak,Vieri,9999-01-01
246950,Senior Staff,1952-12-03,Odysseas,Azulay,9999-01-01
246957,Senior Engineer,1955-12-06,Juichirou,Gini,9999-01-01
246959,Senior Staff,1952-03-06,Tomoyuki,Lindenbaum,9999-01-01
246966,Staff,1953-09-19,Ulf,Piazza,9999-01-01
246975,Senior Staff,1954-05-22,Becky,Veldwijk,9999-01-01
246979,Senior Staff,1953-11-25,Youjian,Wuwongse,9999-01-01
246980,Staff,1953-12-08,Yunming,Schmiedel,9999-01-01
246982,Staff,1954-10-04,Ramalingam,Belinskaya,9999-01-01
246984,Senior Staff,1952-04-02,Taizo,Fraisse,9999-01-01
246987,Staff,1955-05-31,Khue,Nishimukai,9999-01-01
246993,Engineer,1955-05-19,Along,Denny,9999-01-01
246997,Senior Staff,1955-11-02,Jaewon,Aloia,9999-01-01
246998,Senior Engineer,1955-09-03,Jungsoon,Aloia,9999-01-01
247002,Senior Engineer,1952-06-17,Fuqing,Maliniak,9999-01-01
247004,Senior Staff,1955-09-27,Golgen,Unno,9999-01-01
247005,Senior Staff,1955-05-05,Ayonca,Randt,9999-01-01
247014,Engineer,1953-10-25,Armond,Kaltofen,9999-01-01
247021,Senior Staff,1952-07-18,Gor,Irland,9999-01-01
247031,Staff,1953-03-07,Tristan,Murillo,9999-01-01
247039,Technique Leader,1955-09-05,Ghassan,Aloia,9999-01-01
247042,Engineer,1953-07-23,Zhonghua,Sadowsky,9999-01-01
247046,Senior Staff,1952-03-31,Tomoyuki,Schmittgen,9999-01-01
247048,Engineer,1953-05-09,Sudhanshu,Conti,9999-01-01
247050,Senior Staff,1955-03-16,Poornachandra,Gischer,9999-01-01
247055,Senior Engineer,1955-06-07,Fan,Peris,9999-01-01
247056,Senior Staff,1953-08-24,Syozo,Figueira,9999-01-01
247060,Senior Staff,1954-02-02,Pranay,Bamford,9999-01-01
247064,Senior Engineer,1955-06-22,Moto,Olivero,9999-01-01
247065,Technique Leader,1952-04-09,Shakhar,Zedlitz,9999-01-01
247080,Senior Engineer,1955-02-27,Hironoby,Brandsma,9999-01-01
247084,Senior Engineer,1953-09-25,Collette,Yurek,9999-01-01
247086,Senior Staff,1952-03-10,Boaz,Mundy,9999-01-01
247091,Senior Staff,1953-09-10,Idoia,Pardalos,9999-01-01
247102,Engineer,1954-01-14,Jianhao,Engelmann,9999-01-01
247104,Senior Staff,1954-07-03,Jinya,Schnelling,9999-01-01
247116,Senior Engineer,1955-05-01,Adil,Lambe,9999-01-01
247117,Engineer,1954-09-24,Cedric,Fordan,9999-01-01
247118,Senior Engineer,1954-03-31,Khaled,Panwar,9999-01-01
247120,Engineer,1954-01-07,Kwangyoen,Madeira,9999-01-01
247127,Engineer,1955-07-31,Sadun,Hettesheimer,9999-01-01
247128,Senior Engineer,1953-03-31,Xiaopeng,Chinen,9999-01-01
247135,Engineer,1952-12-28,Yaghout,Bage,9999-01-01
247137,Engineer,1952-12-04,Aleksander,Dechter,9999-01-01
247138,Engineer,1954-03-16,Ute,Terwilliger,9999-01-01
247152,Senior Staff,1955-07-08,Nevin,Hardjono,9999-01-01
247159,Senior Engineer,1952-08-02,Lijia,Nergos,9999-01-01
247165,Senior Engineer,1955-06-16,Zeydy,Kobuchi,9999-01-01
247168,Technique Leader,1955-06-23,Taisook,Barriga,9999-01-01
247170,Senior Staff,1953-09-21,Wonhee,Lanteri,9999-01-01
247172,Technique Leader,1952-10-04,Janche,Arlazarov,9999-01-01
247177,Technique Leader,1952-11-18,Leif,Heiserman,9999-01-01
247180,Engineer,1953-06-14,Khoa,Ratnaker,9999-01-01
247185,Engineer,1953-01-01,Yishai,Stifter,9999-01-01
247187,Senior Staff,1952-06-15,Mang,Streng,9999-01-01
247194,Senior Staff,1955-07-21,Poornachandra,Farris,9999-01-01
247198,Staff,1952-11-03,Conrado,Zultner,9999-01-01
247206,Senior Staff,1952-11-29,Jordanka,Ishibashi,9999-01-01
247209,Engineer,1954-09-14,Zsolt,Fiutem,9999-01-01
247210,Senior Staff,1955-07-26,Guoxiang,Kuzuoka,9999-01-01
247216,Senior Engineer,1952-07-11,Georg,Bazzichi,9999-01-01
247219,Senior Staff,1954-11-13,Evgueni,Ratzlaff,9999-01-01
247220,Staff,1952-11-16,Aimee,Miyakawa,9999-01-01
247228,Engineer,1953-03-25,Limsoon,Schiper,9999-01-01
247232,Senior Engineer,1953-02-12,Mariangiola,Mandelberg,9999-01-01
247233,Senior Engineer,1952-02-22,Marin,Birta,9999-01-01
247237,Senior Engineer,1953-05-21,Mohd,Kranzdorf,9999-01-01
247246,Senior Engineer,1952-05-20,Fan,Beerel,9999-01-01
247256,Senior Staff,1954-02-13,Patricio,Reutenauer,9999-01-01
247260,Engineer,1953-04-18,Tsuneo,Hardjono,9999-01-01
247280,Staff,1953-05-14,Tianruo,Tetzlaff,9999-01-01
247281,Senior Engineer,1954-07-01,Paddy,Schaft,9999-01-01
247284,Senior Engineer,1954-07-10,Gina,Otillio,9999-01-01
247299,Senior Engineer,1955-12-18,Yinlin,Whitcomb,9999-01-01
247303,Senior Staff,1955-06-25,Somnath,Choobineh,9999-01-01
247306,Senior Staff,1953-11-26,Berry,Rosaz,9999-01-01
247311,Senior Staff,1954-06-14,Pranay,Bolsens,9999-01-01
247315,Senior Staff,1955-07-20,Fei,Lorho,9999-01-01
247318,Senior Engineer,1953-10-20,Sarita,Baek,9999-01-01
247323,Senior Staff,1954-03-29,Shaz,Godskesen,9999-01-01
247327,Senior Staff,1953-04-20,Navid,Itzigehl,9999-01-01
247332,Engineer,1953-01-10,Hugo,Gerlach,9999-01-01
247335,Engineer,1953-01-11,Dante,Bottner,9999-01-01
247336,Senior Engineer,1954-08-28,Cheong,Nitto,9999-01-01
247338,Senior Engineer,1954-06-03,Giri,Pardalos,9999-01-01
247355,Engineer,1952-07-17,Chenye,Koyama,9999-01-01
247357,Engineer,1953-07-13,Geoffry,Badache,9999-01-01
247358,Technique Leader,1955-01-27,Aluzio,Chenney,9999-01-01
247362,Staff,1955-08-11,Junichi,Gewali,9999-01-01
247373,Senior Engineer,1953-12-09,Hailing,Yavatkar,9999-01-01
247374,Senior Engineer,1955-06-25,Mooi,Dalphin,9999-01-01
247377,Senior Engineer,1953-08-13,Yurij,Bondorf,9999-01-01
